numero,page,texte,lien,Entreprise
0878.065.378,1,"27) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2012, GGK 17.05.2013, NGL 18.06.2013 13191-0013-040 2013-06-24 / 0111006 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=26&btw=878065378,Google Belgium
0878.065.378,1,"28) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-11-05 / 0179655 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=27&btw=878065378,Google Belgium
0878.065.378,1,"GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-11-05 / 0179655 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2012/11/05/12179655.pdf,Google Belgium
0878.065.378,1,"28) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-11-05 / 0179655 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=27&btw=878065378,Google Belgium
0878.065.378,1,"29) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-07-24 / 0129937 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=28&btw=878065378,Google Belgium
0878.065.378,1,"GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-07-24 / 0129937 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2012/07/24/12129937.pdf,Google Belgium
0878.065.378,1,"29) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-07-24 / 0129937 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=28&btw=878065378,Google Belgium
0878.065.378,1,"30) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2011, GGK 24.05.2012, NGL 27.06.2012 12234-0270-039 2012-07-04 / 0137383",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=29&btw=878065378,Google Belgium
0878.065.378,1,"30) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2011, GGK 24.05.2012, NGL 27.06.2012 12234-0270-039 2012-07-04 / 0137383 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=29&btw=878065378,Google Belgium
0878.065.378,1,"31) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-05-25 / 0094693 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=30&btw=878065378,Google Belgium
0878.065.378,1,"GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-05-25 / 0094693 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2012/05/25/12094693.pdf,Google Belgium
0878.065.378,1,"31) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-05-25 / 0094693 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=30&btw=878065378,Google Belgium
0878.065.378,1,"32) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-03-12 / 0053385 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=31&btw=878065378,Google Belgium
0878.065.378,1,"GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-03-12 / 0053385 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2012/03/12/12053385.pdf,Google Belgium
0878.065.378,1,"32) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2012-03-12 / 0053385 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=31&btw=878065378,Google Belgium
0878.065.378,1,"33) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2011-10-19 / 0157719 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=32&btw=878065378,Google Belgium
0878.065.378,1,"GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2011-10-19 / 0157719 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2011/10/19/11157719.pdf,Google Belgium
0878.065.378,1,"33) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2011-10-19 / 0157719 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=32&btw=878065378,Google Belgium
0878.065.378,1,"34) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2010, GGK 26.05.2011, NGL 07.06.2011 11142-0457-038 2011-06-09 / 0081536",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=33&btw=878065378,Google Belgium
0878.065.378,1,"34) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2010, GGK 26.05.2011, NGL 07.06.2011 11142-0457-038 2011-06-09 / 0081536 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=33&btw=878065378,Google Belgium
0878.065.378,1,"35) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2009, GGK 22.06.2010, NGL 14.07.2010 10307-0561-039 2010-07-23 / 0174364",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=34&btw=878065378,Google Belgium
0878.065.378,1,"35) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2009, GGK 22.06.2010, NGL 14.07.2010 10307-0561-039 2010-07-23 / 0174364 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=34&btw=878065378,Google Belgium
0878.065.378,1,"36) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 KAPITAAL - AANDELEN 2010-04-06 / 0048683 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=35&btw=878065378,Google Belgium
0878.065.378,1,"GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 KAPITAAL - AANDELEN 2010-04-06 / 0048683 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2010/04/06/10048683.pdf,Google Belgium
0878.065.378,1,"36) GOOGLE BELGIUM NV GOOGLEPLEX, STEENWEG OP ETTERBEEK 180 1040 BRUSSEL 878.065.378 KAPITAAL - AANDELEN 2010-04-06 / 0048683 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=35&btw=878065378,Google Belgium
0878.065.378,1,37) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 MAATSCHAPPELIJKE ZETEL 2010-03-01 / 0030993 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=36&btw=878065378,Google Belgium
0878.065.378,1,KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 MAATSCHAPPELIJKE ZETEL 2010-03-01 / 0030993 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2010/03/01/10030993.pdf,Google Belgium
0878.065.378,1,37) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 MAATSCHAPPELIJKE ZETEL 2010-03-01 / 0030993 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=36&btw=878065378,Google Belgium
0878.065.378,1,"38) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2008, GGK 13.11.2009, NGL 18.11.2009 09855-0385-036 2009-11-24 / 0339098",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=37&btw=878065378,Google Belgium
0878.065.378,1,"38) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2008, GGK 13.11.2009, NGL 18.11.2009 09855-0385-036 2009-11-24 / 0339098 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=37&btw=878065378,Google Belgium
0878.065.378,1,39) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-11-20 / 0163206 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=38&btw=878065378,Google Belgium
0878.065.378,1,KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-11-20 / 0163206 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2009/11/20/09163206.pdf,Google Belgium
0878.065.378,1,39) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-11-20 / 0163206 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=38&btw=878065378,Google Belgium
0878.065.378,1,40) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-09-18 / 0131840 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=39&btw=878065378,Google Belgium
0878.065.378,1,KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-09-18 / 0131840 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2009/09/18/09131840.pdf,Google Belgium
0878.065.378,1,40) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-09-18 / 0131840 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=39&btw=878065378,Google Belgium
0878.065.378,1,41) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-08-18 / 0117745 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=40&btw=878065378,Google Belgium
0878.065.378,1,KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-08-18 / 0117745 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2009/08/18/09117745.pdf,Google Belgium
0878.065.378,1,41) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-08-18 / 0117745 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=40&btw=878065378,Google Belgium
0878.065.378,1,42) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-03-27 / 0045223 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=41&btw=878065378,Google Belgium
0878.065.378,1,KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-03-27 / 0045223 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2009/03/27/09045223.pdf,Google Belgium
0878.065.378,1,42) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2009-03-27 / 0045223 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=41&btw=878065378,Google Belgium
0878.065.378,1,43) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2008-11-05 / 0174532 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=42&btw=878065378,Google Belgium
0878.065.378,1,KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2008-11-05 / 0174532 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2008/11/05/08174532.pdf,Google Belgium
0878.065.378,1,43) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2008-11-05 / 0174532 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=42&btw=878065378,Google Belgium
0878.065.378,1,"44) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ME. - VERBETERDE JAARREKENING 31.12.2007, GGK 13.05.2008, NGL 23.10.2008 08789-0054-030 2008-10-24 / 0312685",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=43&btw=878065378,Google Belgium
0878.065.378,1,"44) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ME. - VERBETERDE JAARREKENING 31.12.2007, GGK 13.05.2008, NGL 23.10.2008 08789-0054-030 2008-10-24 / 0312685 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=43&btw=878065378,Google Belgium
0878.065.378,1,"45) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2007, GGK 13.05.2008, NGL 29.08.2008 08652-0219-026 2008-09-02 / 0256519",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=44&btw=878065378,Google Belgium
0878.065.378,1,"45) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2007, GGK 13.05.2008, NGL 29.08.2008 08652-0219-026 2008-09-02 / 0256519 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=44&btw=878065378,Google Belgium
0878.065.378,1,46) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2008-05-19 / 0072775 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=45&btw=878065378,Google Belgium
0878.065.378,1,KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2008-05-19 / 0072775 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2008/05/19/08072775.pdf,Google Belgium
0878.065.378,1,46) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2008-05-19 / 0072775 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=45&btw=878065378,Google Belgium
0878.065.378,1,47) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2008-03-07 / 0036971 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=46&btw=878065378,Google Belgium
0878.065.378,1,KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2008-03-07 / 0036971 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2008/03/07/08036971.pdf,Google Belgium
0878.065.378,1,47) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2008-03-07 / 0036971 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=46&btw=878065378,Google Belgium
0878.065.378,1,"48) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2006, GGK 20.08.2007, NGL 31.08.2007 07658-0325-027 2007-09-03 / 0252664",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=47&btw=878065378,Google Belgium
0878.065.378,1,"48) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ME. - JAARREKENING 31.12.2006, GGK 20.08.2007, NGL 31.08.2007 07658-0325-027 2007-09-03 / 0252664 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=47&btw=878065378,Google Belgium
0878.065.378,1,49) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2007-01-31 / 0019092 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=48&btw=878065378,Google Belgium
0878.065.378,1,KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2007-01-31 / 0019092 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2007/01/31/07019092.pdf,Google Belgium
0878.065.378,1,49) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2007-01-31 / 0019092 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=48&btw=878065378,Google Belgium
0878.065.378,1,50) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2007-01-31 / 0019093 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=49&btw=878065378,Google Belgium
0878.065.378,1,KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2007-01-31 / 0019093 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2007/01/31/07019093.pdf,Google Belgium
0878.065.378,1,50) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN 2007-01-31 / 0019093 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=49&btw=878065378,Google Belgium
0878.065.378,1,"51) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN - ALGEMENE VERGADERING - KAPITAAL - AANDELEN - STATUTEN (VERTALING, COÖRDINATIE, OVERIGE WIJZIGINGEN, ) 2006-06-14 / 0096101 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=50&btw=878065378,Google Belgium
0878.065.378,1,"KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN - ALGEMENE VERGADERING - KAPITAAL - AANDELEN - STATUTEN (VERTALING, COÖRDINATIE, OVERIGE WIJZIGINGEN, ) 2006-06-14 / 0096101 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2006/06/14/06096101.pdf,Google Belgium
0878.065.378,1,"51) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 ONTSLAGEN - BENOEMINGEN - ALGEMENE VERGADERING - KAPITAAL - AANDELEN - STATUTEN (VERTALING, COÖRDINATIE, OVERIGE WIJZIGINGEN, ) 2006-06-14 / 0096101 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=50&btw=878065378,Google Belgium
0878.065.378,1,"52) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 RUBRIEK OPRICHTING (NIEUWE RECHTSPERSOON, OPENING BIJKANTOOR, ENZ...) 2006-01-02 / 0000171 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=51&btw=878065378,Google Belgium
0878.065.378,1,"KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 RUBRIEK OPRICHTING (NIEUWE RECHTSPERSOON, OPENING BIJKANTOOR, ENZ...) 2006-01-02 / 0000171 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2006/01/02/06000171.pdf,Google Belgium
0878.065.378,1,"52) GOOGLE BELGIUM NV KOLONIENSTRAAT 11 1000 BRUSSEL 878.065.378 RUBRIEK OPRICHTING (NIEUWE RECHTSPERSOON, OPENING BIJKANTOOR, ENZ...) 2006-01-02 / 0000171 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=878065378&page=1&la_search=f&caller=list&=51&btw=878065378,Google Belgium
0878.065.378,2,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,3,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,4,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,5,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,6,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,7,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,8,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,9,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,10,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,11,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,12,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,13,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,14,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,15,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,16,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,17,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,18,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,19,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,20,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,21,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,22,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,23,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,24,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,25,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,26,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,27,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,28,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,29,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,30,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
0878.065.378,31,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,Google Belgium
